"registration_day,""payment_day"",""source_id"",""sum_net"""
"2015-10-21,""2015-10-26"",2,12.23"
"2015-07-10,""2015-07-21"",2,28.98"
"2015-11-09,""2015-12-06"",2,0.25"
"2015-07-16,""2015-07-23"",2,245.88"
"2015-07-05,""2015-10-02"",2,18.14"
"2015-10-10,""2015-11-10"",2,0.88"
"2015-06-27,""2015-10-10"",2,0.4"
"2015-09-02,""2015-11-24"",2,0.72"
"2015-09-13,""2015-10-24"",2,40.33"
"2015-10-11,""2015-11-06"",1,7.58"
"2015-07-13,""2015-11-23"",2,10.95"
"2015-09-08,""2015-09-11"",2,21.98"
"2015-08-28,""2015-11-21"",2,12.13"
"2015-09-25,""2015-12-04"",1,5"
"2015-08-09,""2015-08-16"",2,47.24"
"2015-09-02,""2015-09-09"",2,80.8"
"2015-08-17,""2015-09-21"",2,56.07"
"2015-07-13,""2015-07-14"",2,283.79"
"2015-11-12,""2015-11-29"",2,10.89"
"2015-08-06,""2015-08-07"",2,233.16"
"2015-11-13,""2015-11-25"",1,3.23"
"2015-07-10,""2015-11-14"",2,14.52"
"2015-11-06,""2015-11-27"",2,10.36"
"2015-06-19,""2015-06-20"",2,15.1"
"2015-07-16,""2015-11-16"",2,0.31"
"2015-08-31,""2015-11-14"",2,1.99"
"2015-11-09,""2015-11-20"",2,0.11"
"2015-09-30,""2015-11-25"",1,5.24"
"2015-10-05,""2015-10-26"",2,1.03"
"2015-08-23,""2015-09-23"",2,11.32"
"2015-09-13,""2015-09-18"",2,10.21"
"2015-10-17,""2015-10-27"",1,6.21"
"2015-07-24,""2015-08-28"",2,10.62"
"2015-08-21,""2015-09-10"",1,9.06"
"2015-07-13,""2015-11-07"",2,0.24"
"2015-06-30,""2015-07-03"",2,17.79"
"2015-08-01,""2015-10-03"",2,10.42"
"2015-06-30,""2015-11-28"",2,0.52"
"2015-11-06,""2015-11-11"",2,1.28"
"2015-10-14,""2015-10-14"",1,247.69"
"2015-07-16,""2015-10-31"",2,8.23"
"2015-10-08,""2015-10-27"",2,12.05"
"2015-11-12,""2015-11-13"",2,410.4"
"2015-06-27,""2015-07-26"",2,6.5"
"2015-08-18,""2015-09-01"",1,9.79"
"2015-07-08,""2015-08-04"",2,8.13"
"2015-09-19,""2015-10-06"",2,38.06"
"2015-12-06,""2015-12-07"",2,84.16"
"2015-07-16,""2015-08-24"",2,8.13"
"2015-11-23,""2015-11-27"",1,18.82"
"2015-08-06,""2015-09-08"",2,51.31"
"2015-07-13,""2015-10-18"",2,0.38"
"2015-10-21,""2015-11-03"",2,14.28"
"2015-11-04,""2015-11-25"",2,7.73"
"2015-10-03,""2015-10-25"",1,9.55"
"2015-07-22,""2015-10-02"",1,5.87"
"2015-08-09,""2015-09-17"",2,1.72"
"2015-10-27,""2015-11-10"",1,43.47"
"2015-07-05,""2015-07-10"",2,10.4"
"2015-07-10,""2015-08-22"",2,6.15"
"2015-09-19,""2015-11-27"",2,5.31"
"2015-11-28,""2015-12-03"",2,2.48"
"2015-07-13,""2015-08-15"",2,9.39"
"2015-10-29,""2015-11-07"",2,0.79"
"2015-10-06,""2015-10-10"",1,21.23"
"2015-10-13,""2015-12-05"",2,20.68"
"2015-11-01,""2015-11-16"",2,6.54"
"2015-11-29,""2015-11-29"",1,7.89"
"2015-08-12,""2015-09-10"",2,8.39"
"2015-09-09,""2015-09-23"",1,14.85"
"2015-08-01,""2015-11-20"",2,11.22"
"2015-08-20,""2015-10-16"",2,0.62"
"2015-10-05,""2015-10-14"",2,4.88"
"2015-08-04,""2015-11-13"",2,10.71"
"2015-09-02,""2015-09-25"",2,99.22"
"2015-07-16,""2015-08-08"",2,10.94"
"2015-08-26,""2015-11-24"",1,23.6"
"2015-09-13,""2015-11-09"",2,3.7"
"2015-07-10,""2015-08-06"",2,5.32"
"2015-11-04,""2015-11-09"",2,3.72"
"2015-09-30,""2015-10-28"",1,8.8"
"2015-07-13,""2015-07-30"",2,6.16"
"2015-07-02,""2015-10-09"",2,3.12"
"2015-10-13,""2015-11-19"",2,2.94"
"2015-10-17,""2015-11-16"",1,10.5"
"2015-08-31,""2015-11-30"",2,5.1"
"2015-08-06,""2015-08-23"",2,9.79"
"2015-10-16,""2015-11-28"",2,3.62"
"2015-08-12,""2015-08-25"",2,24.2"
"2015-08-01,""2015-11-04"",2,0.51"
"2015-09-16,""2015-11-02"",2,8.43"
"2015-09-02,""2015-10-31"",2,12.27"
"2015-08-28,""2015-09-18"",2,6"
"2015-09-25,""2015-10-01"",1,8.62"
"2015-10-08,""2015-10-19"",2,27.27"
"2015-10-24,""2015-10-31"",2,6.71"
"2015-09-30,""2015-11-13"",1,16.2"
"2015-07-08,""2015-08-12"",2,10.26"
"2015-09-05,""2015-12-03"",2,7.23"
"2015-09-24,""2015-10-09"",2,49.55"
"2015-08-12,""2015-10-16"",2,29.81"
"2015-11-17,""2015-11-24"",2,10.7"
"2015-10-05,""2015-11-19"",2,11.03"
"2015-08-20,""2015-11-21"",2,0.55"
"2015-07-16,""2015-09-13"",2,31.67"
"2015-10-21,""2015-10-22"",2,63.58"
"2015-11-14,""2015-11-15"",2,58.79"
"2015-09-01,""2015-09-07"",1,14.1"
"2015-08-23,""2015-11-30"",2,2.91"
"2015-09-08,""2015-11-02"",2,23.12"
"2015-10-27,""2015-11-30"",1,11.75"
"2015-08-25,""2015-09-09"",2,4.36"
"2015-09-22,""2015-09-22"",1,337.16"
"2015-08-28,""2015-09-02"",2,8.21"
"2015-08-12,""2015-09-30"",2,3.12"
"2015-10-18,""2015-10-25"",2,24.55"
"2015-06-27,""2015-10-02"",2,0.27"
"2015-10-02,""2015-10-05"",2,95.42"
"2015-07-13,""2015-09-04"",2,9.47"
"2015-08-06,""2015-09-28"",2,7.47"
"2015-10-03,""2015-11-06"",1,7.78"
"2015-08-01,""2015-08-16"",2,22.77"
"2015-08-29,""2015-08-29"",1,19.22"
"2015-09-27,""2015-09-28"",2,211.54"
"2015-09-13,""2015-10-16"",2,10.36"
"2015-09-21,""2015-09-22"",2,182.61"
"2015-07-02,""2015-07-21"",2,6.34"
"2015-11-01,""2015-12-06"",2,14.83"
"2015-10-27,""2015-11-14"",1,8.39"
"2015-07-05,""2015-07-14"",2,8.6"
"2015-11-04,""2015-11-29"",2,0.3"
"2015-10-13,""2015-10-26"",2,27.08"
"2015-09-13,""2015-09-30"",2,0.21"
"2015-10-29,""2015-11-27"",2,5.62"
"2015-08-09,""2015-09-21"",2,17.16"
"2015-06-24,""2015-07-17"",2,0.78"
"2015-09-05,""2015-09-14"",2,1.09"
"2015-09-01,""2015-10-09"",1,75.09"
"2015-09-19,""2015-09-24"",2,10.08"
"2015-08-23,""2015-09-07"",2,8.26"
"2015-09-20,""2015-09-20"",1,212.96"
"2015-09-27,""2015-11-15"",2,0.52"
"2015-10-25,""2015-11-28"",1,11.07"
"2015-07-24,""2015-08-12"",2,27.18"
"2015-09-24,""2015-10-25"",2,21"
"2015-09-05,""2015-09-18"",2,14.06"
"2015-10-18,""2015-11-30"",2,-0.75"
"2015-08-31,""2015-10-13"",2,8.53"
"2015-11-18,""2015-12-06"",1,10.05"
"2015-08-17,""2015-08-20"",2,117.55"
"2015-08-06,""2015-10-30"",2,3.3"
"2015-08-01,""2015-09-17"",2,15.09"
"2015-08-29,""2015-09-30"",1,5.49"
"2015-07-05,""2015-08-31"",2,13.17"
"2015-09-22,""2015-10-24"",1,9.17"
"2015-08-20,""2015-08-29"",2,9.7"
"2015-08-09,""2015-11-08"",2,11.96"
"2015-07-05,""2015-07-18"",2,15.48"
"2015-07-21,""2015-08-03"",2,59.03"
"2015-09-30,""2015-11-29"",1,37.04"
"2015-07-24,""2015-07-27"",2,18.9"
"2015-09-08,""2015-11-18"",2,0.26"
"2015-10-24,""2015-11-16"",2,47.89"
"2015-11-21,""2015-11-29"",1,2.11"
"2015-11-06,""2015-11-07"",2,84.38"
"2015-09-27,""2015-10-30"",2,52.44"
"2015-10-25,""2015-11-12"",1,14.97"
"2015-07-08,""2015-07-31"",2,0.32"
"2015-10-18,""2015-11-14"",2,22.29"
"2015-09-25,""2015-10-17"",1,6.12"
"2015-08-12,""2015-11-01"",2,0.83"
"2015-08-28,""2015-09-14"",2,15.2"
"2015-09-13,""2015-10-04"",2,18.02"
"2015-08-31,""2015-09-27"",2,9.09"
"2015-11-18,""2015-11-20"",1,9.28"
"2015-08-01,""2015-09-01"",2,36.47"
"2015-10-19,""2015-10-25"",1,29.99"
"2015-07-16,""2015-09-29"",2,12.6"
"2015-10-05,""2015-10-22"",2,9.45"
"2015-09-08,""2015-09-23"",2,0.61"
"2015-09-05,""2015-09-22"",2,14.8"
"2015-10-22,""2015-11-03"",1,2.92"
"2015-11-20,""2015-12-03"",2,4.99"
"2015-08-25,""2015-09-25"",2,0.27"
"2015-09-22,""2015-10-08"",1,13.22"
"2015-09-13,""2015-10-20"",2,9.76"
"2015-10-11,""2015-11-02"",1,16.96"
"2015-08-28,""2015-11-17"",2,10.62"
"2015-09-11,""2015-10-07"",1,14.82"
"2015-07-13,""2015-11-19"",2,0.21"
"2015-08-09,""2015-08-12"",2,16.03"
"2015-07-13,""2015-07-26"",2,9.39"
"2015-08-17,""2015-10-03"",2,-1.09"
"2015-08-23,""2015-10-05"",2,4.56"
"2015-10-02,""2015-11-10"",2,7.03"
"2015-09-22,""2015-11-21"",1,9.44"
"2015-08-18,""2015-09-13"",1,0.61"
"2015-11-06,""2015-11-23"",2,1.7"
"2015-10-14,""2015-10-26"",1,13.63"
"2015-08-31,""2015-11-10"",2,13.47"
"2015-11-06,""2015-11-15"",2,13.46"
"2015-09-24,""2015-12-04"",2,1.03"
"2015-10-02,""2015-10-17"",2,7.83"
"2015-07-10,""2015-07-17"",2,40.61"
"2015-09-19,""2015-10-22"",2,0.42"
"2015-10-17,""2015-11-04"",1,9.86"
"2015-07-16,""2015-07-19"",2,147.32"
"2015-07-05,""2015-09-28"",2,4.72"
"2015-10-10,""2015-11-06"",2,2.82"
"2015-09-13,""2015-10-12"",2,30.91"
"2015-08-04,""2015-08-29"",2,7.87"
"2015-08-23,""2015-09-19"",2,7.89"
"2015-09-20,""2015-10-02"",1,47.15"
"2015-09-05,""2015-09-06"",2,39.27"
"2015-10-18,""2015-10-29"",2,4.42"
"2015-09-13,""2015-09-14"",2,140.55"
"2015-07-24,""2015-08-24"",2,0.21"
"2015-10-11,""2015-10-17"",1,7.79"
"2015-10-10,""2015-10-21"",2,16.3"
"2015-08-17,""2015-09-17"",2,4.28"
"2015-07-16,""2015-11-12"",2,0.94"
"2015-08-01,""2015-10-15"",2,6.44"
"2015-09-27,""2015-11-27"",2,7.88"
"2015-08-06,""2015-11-27"",2,24.65"
"2015-11-12,""2015-11-25"",2,35.87"
"2015-10-21,""2015-11-23"",2,9.04"
"2015-08-31,""2015-10-25"",2,7.04"
"2015-10-13,""2015-10-22"",2,8.78"
"2015-11-09,""2015-11-16"",2,5.55"
"2015-10-17,""2015-10-19"",1,30.65"
"2015-10-22,""2015-12-01"",1,10.71"
"2015-07-08,""2015-07-23"",2,6.52"
"2015-08-20,""2015-09-10"",2,-1.51"
"2015-09-17,""2015-09-23"",1,14.54"
"2015-09-05,""2015-09-30"",2,5.81"
"2015-07-05,""2015-07-06"",2,184.38"
"2015-08-09,""2015-09-13"",2,0.7"
"2015-10-27,""2015-11-06"",1,31.08"
"2015-11-25,""2015-12-06"",2,2.13"
"2015-07-10,""2015-08-18"",2,14.49"
"2015-08-23,""2015-11-06"",2,12.77"
"2015-10-08,""2015-11-04"",2,1.43"
"2015-10-02,""2015-11-14"",2,0.49"
"2015-09-13,""2015-11-21"",2,0.75"
"2015-10-11,""2015-12-04"",1,11.7"
"2015-10-29,""2015-11-19"",2,6.37"
"2015-10-06,""2015-10-22"",1,15.42"
"2015-09-16,""2015-11-14"",2,5.6"
"2015-11-01,""2015-11-12"",2,13.71"
"2015-08-17,""2015-10-19"",2,9.37"
"2015-08-12,""2015-09-06"",2,16.84"
"2015-08-01,""2015-11-16"",2,9.93"
"2015-07-16,""2015-08-20"",2,9.81"
"2015-11-23,""2015-11-23"",1,632.26"
"2015-07-05,""2015-10-30"",2,3.57"
"2015-09-21,""2015-09-30"",2,1.22"
"2015-08-06,""2015-09-04"",2,11.6"
"2015-09-08,""2015-10-09"",2,31.04"
"2015-09-21,""2015-10-16"",2,24.95"
"2015-09-06,""2015-09-10"",1,5.53"
"2015-09-13,""2015-11-05"",2,0.43"
"2015-08-21,""2015-10-08"",1,1.54"
"2015-07-10,""2015-08-02"",2,0.77"
"2015-09-19,""2015-11-07"",2,8.87"
"2015-10-17,""2015-11-20"",1,9.82"
"2015-11-04,""2015-11-05"",2,61"
"2015-11-28,""2015-11-29"",2,85.32"
"2015-09-02,""2015-09-21"",2,23.34"
"2015-09-30,""2015-10-04"",1,0.93"
"2015-10-29,""2015-11-03"",2,6.13"
"2015-10-06,""2015-10-06"",1,300.77"
"2015-10-13,""2015-12-01"",2,0.73"
"2015-09-24,""2015-10-05"",2,34.46"
"2015-08-06,""2015-08-19"",2,7.38"
"2015-10-16,""2015-11-24"",2,0.28"
"2015-07-16,""2015-11-28"",2,0.33"
"2015-08-12,""2015-08-21"",2,32.3"
"2015-08-01,""2015-10-31"",2,11.77"
"2015-10-10,""2015-11-22"",2,11.59"
"2015-09-21,""2015-10-12"",2,52.23"
"2015-10-05,""2015-10-10"",2,4.67"
"2015-09-22,""2015-12-07"",1,4.69"
"2015-09-16,""2015-09-27"",2,16.34"
"2015-07-16,""2015-08-04"",2,11.18"
"2015-08-29,""2015-09-10"",1,21.48"
"2015-08-18,""2015-11-20"",1,2.61"
"2015-10-13,""2015-10-18"",2,7.7"
"2015-11-17,""2015-11-20"",2,29.79"
"2015-08-31,""2015-09-23"",2,12.66"
"2015-07-16,""2015-09-25"",2,15.34"
"2015-10-03,""2015-11-18"",1,1.19"
"2015-06-30,""2015-10-23"",2,3.83"
"2015-09-21,""2015-10-08"",2,22.97"
"2015-09-28,""2015-10-06"",1,0.25"
"2015-09-08,""2015-10-29"",2,0.52"
"2015-10-05,""2015-10-18"",2,28.03"
"2015-08-04,""2015-08-21"",2,11.83"
"2015-08-09,""2015-10-03"",2,10.33"
"2015-10-13,""2015-10-14"",2,238.16"
"2015-08-25,""2015-09-05"",2,33.11"
"2015-09-01,""2015-09-03"",1,79.76"
"2015-08-17,""2015-11-24"",2,6.61"
"2015-09-14,""2015-12-07"",1,14.57"
"2015-10-02,""2015-11-22"",2,1.33"
"2015-09-02,""2015-11-04"",2,0.27"
"2015-10-08,""2015-11-24"",2,-1.26"
"2015-10-24,""2015-10-27"",2,6.73"
"2015-09-02,""2015-10-27"",2,2.65"
"2015-09-30,""2015-11-09"",1,19.18"
"2015-08-01,""2015-08-12"",2,28.33"
"2015-11-01,""2015-12-02"",2,10.21"
"2015-06-27,""2015-09-12"",2,6.24"
"2015-08-06,""2015-09-24"",2,8.22"
"2015-07-10,""2015-09-07"",2,0.27"
"2015-07-05,""2015-07-26"",2,12.62"
"2015-07-08,""2015-09-09"",2,0.82"
"2015-08-31,""2015-09-07"",2,8.2"
"2015-07-24,""2015-10-15"",2,4.82"
"2015-10-29,""2015-11-23"",2,29.72"
"2015-08-04,""2015-08-05"",2,129.82"
"2015-08-12,""2015-09-26"",2,17.12"
"2015-08-01,""2015-12-06"",2,10.78"
"2015-08-28,""2015-08-29"",2,59.32"
"2015-09-02,""2015-10-11"",2,5.35"
"2015-07-02,""2015-11-10"",2,0.42"
"2015-08-17,""2015-11-08"",2,1.23"
"2015-08-23,""2015-09-03"",2,0.48"
"2015-07-24,""2015-08-08"",2,4.42"
"2015-08-21,""2015-08-21"",1,14.17"
"2015-08-12,""2015-11-13"",2,3.16"
"2015-08-28,""2015-10-16"",2,31.55"
"2015-07-16,""2015-10-27"",2,0.34"
"2015-09-21,""2015-11-09"",2,13.4"
"2015-09-05,""2015-10-04"",2,0.59"
"2015-09-11,""2015-09-13"",1,38.59"
"2015-08-17,""2015-09-01"",2,6.17"
"2015-09-14,""2015-09-14"",1,92.9"
"2015-09-19,""2015-10-02"",2,46.72"
"2015-09-22,""2015-10-20"",1,25.59"
"2015-10-24,""2015-11-28"",2,3.53"
"2015-09-02,""2015-11-28"",2,17.51"
"2015-10-13,""2015-11-23"",2,12.46"
"2015-08-04,""2015-09-22"",2,7.68"
"2015-09-19,""2015-09-20"",2,279.7"
"2015-11-17,""2015-12-06"",2,6.9"
"2015-08-06,""2015-10-26"",2,0.87"
"2015-10-21,""2015-10-30"",2,12.54"
"2015-07-02,""2015-08-18"",2,0.24"
"2015-08-12,""2015-10-28"",2,9.07"
"2015-10-18,""2015-11-10"",2,24.64"
"2015-08-31,""2015-10-09"",2,17.89"
"2015-10-19,""2015-11-06"",1,13.21"
"2015-09-05,""2015-11-21"",2,5.69"
"2015-06-27,""2015-07-06"",2,3.8"
"2015-09-21,""2015-10-24"",2,20.85"
"2015-09-01,""2015-09-19"",1,14.24"
"2015-09-08,""2015-11-14"",2,9.62"
"2015-09-24,""2015-10-17"",2,7.96"
"2015-09-22,""2015-10-04"",1,2.12"
"2015-11-20,""2015-11-29"",2,15.05"
"2015-08-25,""2015-09-21"",2,11.73"
"2015-10-02,""2015-11-06"",2,16"
"2015-07-10,""2015-07-25"",2,9.23"
"2015-11-15,""2015-11-23"",1,9.05"
"2015-08-26,""2015-09-17"",1,5.88"
"2015-10-24,""2015-11-12"",2,19.07"
"2015-10-20,""2015-11-09"",2,33.91"
"2015-11-17,""2015-11-22"",1,45.4"
"2015-10-04,""2015-12-07"",2,3.48"
"2015-09-15,""2015-09-21"",2,5"
"2015-07-20,""2015-11-13"",2,6.98"
"2015-09-18,""2015-10-04"",2,1.16"
"2015-06-26,""2015-06-26"",2,56.29"
"2015-07-15,""2015-10-01"",2,7.08"
"2015-10-02,""2015-11-24"",1,42.09"
"2015-06-29,""2015-07-05"",2,5.15"
"2015-08-03,""2015-09-12"",2,15.05"
"2015-07-23,""2015-11-22"",2,0.43"
"2015-11-19,""2015-12-05"",2,8.27"
"2015-09-04,""2015-10-06"",2,1.2"
"2015-07-04,""2015-08-17"",2,12.67"
"2015-09-21,""2015-10-10"",1,33.48"
"2015-07-20,""2015-07-20"",2,40.16"
"2015-11-22,""2015-11-28"",2,25.3"
"2015-11-05,""2015-11-25"",2,8.65"
"2015-08-27,""2015-09-20"",2,16.31"
"2015-10-23,""2015-11-02"",2,107.69"
"2015-10-07,""2015-11-30"",2,1.19"
"2015-09-13,""2015-09-20"",1,0.24"
"2015-09-10,""2015-11-13"",2,22.11"
"2015-10-26,""2015-11-11"",2,0.14"
"2015-08-11,""2015-10-18"",2,42.25"
"2015-11-16,""2015-11-26"",2,4.39"
"2015-10-24,""2015-10-29"",1,73.75"
"2015-10-04,""2015-11-21"",2,2.54"
"2015-06-21,""2015-08-18"",2,6.38"
"2015-11-19,""2015-11-19"",2,-0.02"
"2015-07-15,""2015-09-15"",2,18.26"
"2015-07-04,""2015-11-25"",2,15.32"
"2015-08-30,""2015-09-13"",2,39.05"
"2015-10-01,""2015-11-20"",2,0.35"
"2015-09-23,""2015-10-07"",2,9.04"
"2015-08-31,""2015-09-09"",1,3.65"
"2015-11-14,""2015-11-17"",1,260.8"
"2015-07-07,""2015-12-04"",2,7.56"
"2015-08-24,""2015-09-11"",2,9.61"
"2015-08-27,""2015-09-04"",2,3.76"
"2015-08-16,""2015-11-14"",2,4.44"
"2015-08-11,""2015-10-02"",2,34.21"
"2015-10-07,""2015-11-14"",2,12.43"
"2015-09-12,""2015-09-28"",2,4.81"
"2015-10-26,""2015-10-26"",2,378.36"
"2015-07-31,""2015-08-18"",2,10.88"
"2015-08-03,""2015-09-28"",2,0.79"
"2015-07-20,""2015-10-28"",2,1.34"
"2015-09-26,""2015-09-30"",2,13.77"
"2015-07-26,""2015-10-30"",2,12.53"
"2015-09-10,""2015-10-28"",2,0.58"
"2015-08-16,""2015-09-07"",2,23.05"
"2015-10-13,""2015-10-16"",1,4.97"
"2015-07-04,""2015-08-09"",2,0.28"
"2015-11-05,""2015-12-03"",2,22.47"
"2015-11-11,""2015-11-15"",2,63.48"
"2015-10-15,""2015-10-29"",2,11.93"
"2015-08-24,""2015-10-29"",2,5.1"
"2015-09-21,""2015-11-11"",1,5.01"
"2015-09-27,""2015-11-13"",1,7.33"
"2015-07-26,""2015-08-23"",2,0.41"
"2015-08-14,""2015-11-28"",2,5.14"
"2015-09-18,""2015-09-26"",2,66.31"
"2015-06-21,""2015-10-25"",2,8.6"
"2015-10-09,""2015-10-11"",2,26.76"
"2015-09-07,""2015-12-06"",2,11.38"
"2015-09-19,""2015-09-22"",1,5.43"
"2015-09-15,""2015-10-23"",2,3.85"
"2015-10-24,""2015-11-30"",1,36.16"
"2015-10-12,""2015-10-20"",2,82.05"
"2015-08-20,""2015-08-27"",1,7.92"
"2015-07-23,""2015-08-14"",2,17.04"
"2015-07-15,""2015-10-17"",2,13.03"
"2015-11-08,""2015-12-04"",2,24.5"
"2015-10-20,""2015-11-25"",2,28.65"
"2015-09-15,""2015-09-17"",2,89.89"
"2015-10-26,""2015-11-27"",2,5.18"
"2015-09-02,""2015-11-14"",1,11.53"
"2015-07-31,""2015-09-19"",2,0.24"
"2015-10-18,""2015-11-12"",1,6.96"
"2015-08-16,""2015-08-22"",2,165.5"
"2015-08-24,""2015-10-13"",2,15.14"
"2015-10-01,""2015-10-19"",2,4.49"
"2015-09-21,""2015-10-26"",1,4.22"
"2015-08-08,""2015-11-10"",2,4.8"
"2015-09-05,""2015-11-23"",1,4.33"
"2015-10-12,""2015-11-05"",2,11.1"
"2015-07-18,""2015-10-10"",2,1.51"
"2015-10-23,""2015-11-18"",2,11.27"
"2015-08-22,""2015-08-24"",2,13.46"
"2015-09-12,""2015-10-30"",2,0.59"
"2015-09-12,""2015-12-05"",2,11.25"
"2015-08-27,""2015-10-06"",2,10.71"
"2015-11-14,""2015-11-29"",1,14.23"
"2015-07-23,""2015-07-29"",2,68.54"
"2015-08-11,""2015-11-03"",2,10.51"
"2015-07-12,""2015-11-29"",2,0.99"
"2015-08-08,""2015-08-22"",2,9.75"
"2015-07-23,""2015-09-19"",2,3.32"
"2015-11-05,""2015-11-09"",2,0.2"
"2015-10-07,""2015-10-13"",2,10.96"
"2015-09-19,""2015-10-28"",1,4.9"
"2015-10-28,""2015-10-28"",2,265.49"
"2015-10-12,""2015-11-09"",2,3.67"
"2015-10-12,""2015-11-25"",2,40.71"
"2015-09-10,""2015-09-10"",2,566.93"
"2015-08-30,""2015-11-20"",2,12.81"
"2015-10-15,""2015-11-18"",2,0.72"
"2015-09-10,""2015-09-26"",2,33.6"
"2015-08-11,""2015-08-15"",2,118.7"
"2015-07-26,""2015-09-12"",2,0.35"
"2015-10-04,""2015-10-04"",2,432.63"
"2015-11-06,""2015-11-29"",1,10.97"
"2015-07-15,""2015-07-29"",2,96.6"
"2015-09-24,""2015-09-29"",1,5.98"
"2015-07-18,""2015-07-22"",2,99.09"
"2015-07-12,""2015-11-13"",2,19.63"
"2015-07-24,""2015-08-30"",1,5.04"
"2015-07-12,""2015-07-20"",2,31.53"
"2015-11-11,""2015-12-05"",2,1.66"
"2015-08-16,""2015-09-27"",2,1.01"
"2015-08-22,""2015-09-29"",2,4.42"
"2015-09-26,""2015-12-07"",2,0.76"
"2015-10-15,""2015-11-02"",2,83.6"
"2015-10-20,""2015-10-24"",2,1.04"
"2015-11-05,""2015-11-17"",2,10.6"
"2015-09-23,""2015-10-15"",2,11.32"
"2015-08-30,""2015-11-04"",2,0.58"
"2015-09-23,""2015-11-28"",2,11.69"
"2015-11-08,""2015-11-26"",2,10.39"
"2015-08-08,""2015-11-30"",2,2.81"
"2015-06-29,""2015-08-10"",2,4.32"
"2015-08-24,""2015-11-02"",2,34.79"
"2015-08-24,""2015-08-26"",2,24.93"
"2015-09-10,""2015-10-04"",2,0.28"
"2015-09-19,""2015-09-26"",1,76.36"
"2015-08-14,""2015-09-25"",2,4.97"
"2015-09-24,""2015-10-23"",1,7.83"
"2015-10-04,""2015-12-03"",2,4.56"
"2015-09-05,""2015-10-06"",1,23.46"
"2015-08-03,""2015-08-11"",2,23.13"
"2015-09-12,""2015-12-01"",2,0.53"
"2015-09-08,""2015-09-29"",1,10.88"
"2015-07-26,""2015-10-14"",2,7.68"
"2015-07-12,""2015-08-21"",2,9.37"
"2015-09-24,""2015-10-11"",1,2.49"
"2015-07-07,""2015-07-09"",2,7.88"
"2015-07-31,""2015-08-02"",2,8.05"
"2015-07-20,""2015-10-12"",2,1.58"
"2015-09-04,""2015-10-10"",2,8.77"
"2015-09-12,""2015-09-12"",2,758.96"
"2015-07-01,""2015-07-07"",2,82.93"
"2015-09-10,""2015-10-12"",2,9.43"
"2015-11-03,""2015-11-15"",2,5.89"
"2015-09-05,""2015-09-20"",1,3.01"
"2015-10-16,""2015-11-30"",1,10.18"
"2015-08-14,""2015-09-09"",2,0.31"
"2015-11-01,""2015-11-02"",1,32.27"
"2015-09-18,""2015-10-20"",2,6.94"
"2015-09-18,""2015-11-17"",2,8.42"
"2015-10-07,""2015-10-29"",2,8.34"
"2015-09-12,""2015-11-15"",2,0.29"
"2015-06-21,""2015-11-30"",2,7.69"
"2015-10-28,""2015-11-13"",2,18.97"
"2015-11-25,""2015-11-26"",1,23.6"
"2015-10-31,""2015-11-06"",2,-0.07"
"2015-10-08,""2015-10-09"",1,8.08"
"2015-08-16,""2015-10-13"",2,0.36"
"2015-10-01,""2015-10-11"",2,6.7"
"2015-09-16,""2015-11-04"",1,2.27"
"2015-07-15,""2015-08-14"",2,31.6"
"2015-08-24,""2015-12-04"",2,9.68"
"2015-10-15,""2015-12-04"",2,13.24"
"2015-11-30,""2015-12-02"",2,13.38"
"2015-10-01,""2015-10-03"",2,4.13"
"2015-09-23,""2015-10-19"",2,0.21"
"2015-07-23,""2015-11-18"",2,0.22"
"2015-08-24,""2015-09-23"",2,1.67"
"2015-07-23,""2015-07-25"",2,297.26"
"2015-07-12,""2015-10-04"",2,12.69"
"2015-06-23,""2015-06-29"",2,2.62"
"2015-11-20,""2015-11-27"",1,22.04"
"2015-09-18,""2015-10-16"",2,7.77"
"2015-09-10,""2015-11-09"",2,1.2"
"2015-08-31,""2015-09-05"",1,10.85"
"2015-10-26,""2015-11-07"",2,38.49"
"2015-10-01,""2015-11-24"",2,0.35"
"2015-11-16,""2015-11-22"",2,49.62"
"2015-10-13,""2015-10-20"",1,17.72"
"2015-10-20,""2015-11-05"",2,5.95"
"2015-11-17,""2015-11-18"",1,10.84"
"2015-08-14,""2015-10-23"",2,18.07"
"2015-06-21,""2015-07-05"",2,51.17"
"2015-07-20,""2015-11-09"",2,1.56"
"2015-10-05,""2015-11-13"",1,4.57"
"2015-08-03,""2015-08-23"",2,7.39"
"2015-07-23,""2015-11-02"",2,14.52"
"2015-07-18,""2015-09-20"",2,0.34"
"2015-08-24,""2015-09-07"",2,21.1"
"2015-06-26,""2015-10-16"",2,14.78"
"2015-11-22,""2015-11-24"",2,79.64"
"2015-08-27,""2015-09-16"",2,9.02"
"2015-08-16,""2015-11-26"",2,2.05"
"2015-10-23,""2015-10-29"",2,13.2"
"2015-09-12,""2015-11-19"",2,0.75"
"2015-09-15,""2015-10-11"",2,4.67"
"2015-07-31,""2015-08-14"",2,16.9"
"2015-07-20,""2015-10-24"",2,0.06"
"2015-09-26,""2015-09-26"",2,178.25"
"2015-09-02,""2015-10-09"",1,9.49"
"2015-10-31,""2015-12-04"",2,0.33"
"2015-09-12,""2015-09-16"",2,21.37"
"2015-09-29,""2015-10-05"",2,11.35"
"2015-08-30,""2015-09-09"",2,11.9"
"2015-09-05,""2015-12-05"",1,34.51"
